Symbol,Company Name,Industry,Market Cap
SINT,SINTX Technologies,Health Care Equipment & Supplies,12
SIOX,Sio Gene Therapies,Biotechnology,43
SIRE,Sisecam Resources LP,Chemicals,396
SIRI,Sirius XM Holdings,Media,24360
SISI,Shineco,Personal Products,34
SITC,SITE Centers,Equity Real Estate Investment Trusts ...,3380
SITE,SiteOne Landscape Supply,Trading Companies & Distributors,7590
SITM,SiTime,Semiconductors & Semiconductor Equipment,3860
SIVB,SVB Financial Group,Banks,31940
SIX,Six Flags Entertainment,"Hotels, Restaurants & Leisure",3550
SJ,Scienjoy Holding,Broadcasting,126
SJI,South Jersey Industries,Gas Utilities,4060
SJM,The J. M. Smucker Company,Food Products,14510
SJR,Shaw Communications,Media,15060
SJT,San Juan Basin Royalty Trust,"Oil, Gas & Consumable Fuels",350
SJW,SJW Group,Water Utilities,2060
SKE,Skeena Resources,Other Industrial Metals & Mining,731
SKIL,Skillsoft,Education & Training Services,808
SKIN,The Beauty Health Company,Household & Personal Products,2910
SKLZ,Skillz,Entertainment,1140
SKM,SK Telecom Co.,Wireless Telecommunication Services,10140
SKT,Tanger Factory Outlet Centers,Equity Real Estate Investment Trusts ...,1840
SKX,Skechers USA,"Textiles, Apparel & Luxury Goods",6250
SKY,Skyline Champion,Household Durables,3990
SKYA,Skydeck Acquisition,Blank Check / SPAC,268
SKYH,Sky Harbour Group,Independent Power and Renewable Elect...,255
SKYT,SkyWater Technology,Semiconductors,413
SKYW,SkyWest,Airlines,1290
SKYX,SQL Technologies,Consumer Electronics,1210
SLAB,Silicon Laboratories,Semiconductors & Semiconductor Equipment,5370
SLAC,Social Leverage Acquisition I,Blank Check / SPAC,421
SLAM,Slam Corp.,Blank Check / SPAC,701
SLB,Schlumberger,Energy Equipment & Services,56060
SLCA,U.S. Silica Holdings,Energy Equipment & Services,1060
SLCR,Silver Crest Acquisition,Blank Check / SPAC,423
SLDB,Solid Biosciences,Biotechnology,86
SLDP,Solid Power,Electrical Equipment & Parts,1190
SLF,Sun Life Financial,Insurance,30590
SLG,SL Green Realty,Equity Real Estate Investment Trusts ...,5170
SLGC,SomaLogic,Health Information Services,1460
SLGG,Super League Gaming,Interactive Media & Services,72
SLGL,Sol-Gel Technologies,Pharmaceuticals,165
SLGN,Silgan Holdings,Containers & Packaging,4620
SLHG,Skylight Health Group,Medical Care Facilities,32
SLI,Standard Lithium,Other Industrial Metals & Mining,894
SLM,SLM Corporation,Consumer Finance,5110
SLN,Silence Therapeutics,Biotechnology,513
SLNG,Stabilis Solutions,"Oil, Gas & Consumable Fuels",106
SLNH,Soluna Holdings,Scientific & Technical Instruments,135
SLNO,Soleno Therapeutics,Biotechnology,25
SLP,Simulations Plus,Health Care Technology,831
SLQT,SelectQuote,Insurance Brokers,407
SLRC,SLR Investment,Capital Markets,778
SLRX,Salarius Pharmaceuticals,Biotechnology,17
SLS,SELLAS Life Sciences Group,Biotechnology,97
SLVM,Sylvamo,Paper & Paper Products,1360
SLVR,SilverSPAC,Blank Check / SPAC,301
SM,SM Energy Company,"Oil, Gas & Consumable Fuels",4860
SMAP,SportsMap Tech Acquisition,Blank Check / SPAC,149
SMAR,Smartsheet,Software,6590
SMBC,Southern Missouri Bancorp,Thrifts & Mortgage Finance,467
SMBK,SmartFinancial,Banks,437
SMCI,Super Micro Computer,"Technology Hardware, Storage & Periph...",2140
SMED,Sharps Compliance,Health Care Providers & Services,118
SMFG,Sumitomo Mitsui Financial Group,Banks,47160
SMFL,Smart for Life,Packaged Foods,20
SMFR,Sema4 Holdings,Health Information Services,738
SMG,The Scotts Miracle-Gro Company,Chemicals,7680
SMHI,Seacor Marine Holdings,Energy Equipment & Services,141
SMID,Smith-Midland,Construction Materials,113
SMIH,Summit Healthcare Acquisition,Blank Check / SPAC,250
SMIT,Schmitt Industries,"Electronic Equipment, Instruments & C...",19
SMLP,Summit Midstream Partners LP,"Oil, Gas & Consumable Fuels",151
SMLR,Semler Scientific,Health Care Equipment & Supplies,319
SMMF,Summit Financial Group,Banks,337
SMMT,Summit Therapeutics,Biotechnology,286
SMP,Standard Motor Products,Auto Components,987
SMPL,The Simply Good Foods Company,Food Products,3930
SMRT,SmartRent,Software-Application,1170
SMSI,Smith Micro Software,Software,214
SMTC,Semtech,Semiconductors & Semiconductor Equipment,4280
SMTI,Sanara MedTech,Medical Instruments & Supplies,202
SMTS,Sierra Metals,Metals & Mining,286
SMWB,Similarweb,Internet Content & Information,1010
SNA,Snap-on,Machinery,11090
SNAP,"Snap, Inc.",Interactive Media & Services,53750
SNAX,Stryve Foods,Packaged Foods,30
SNBR,Sleep Number,Specialty Retail,1420
SNCE,Science 37,Health Information Services,857
SNCR,Synchronoss Technologies,Software,129
SNCY,Sun Country Airlines Holdings,Airlines,1490
SND,Smart Sand,Energy Equipment & Services,178
SNDA,Sonida Senior Living,Medical Care Facilities,225
SNDL,Sundial Growers,Pharmaceuticals,1060
SNDR,Schneider National,Road & Rail,4780
SNDX,Syndax Pharmaceuticals,Biotechnology,840
SNES,SenesTech,Pharmaceuticals,9
SNEX,StoneX Group,Capital Markets,1520
SNFCA,Security National Financial,Thrifts & Mortgage Finance,197
SNGX,Soligenix,Biotechnology,29
SNMP,Evolve Transition Infrastructure LP,"Oil, Gas & Consumable Fuels",78
SNN,Smith & Nephew,Health Care Equipment & Supplies,14610
SNOA,Sonoma Pharmaceuticals,Pharmaceuticals,10
SNOW,Snowflake,IT Services,64220
SNP,China Petroleum & Chemical,"Oil, Gas & Consumable Fuels",80810
SNPO,Snap One Holdings,Electronics & Computer Distribution,1470
SNPS,Synopsys,Software,47320
SNPX,Synaptogenix,Biotechnology,46
SNRH,Senior Connect Acquisition I,Blank Check / SPAC,506
SNSE,Sensei Biotherapeutics,Biotechnology,101
SNT,Senstar Technologies,"Electronic Equipment, Instruments & C...",60
SNTG,Sentage Holdings,Credit Services,11
SNV,Synovus Financial,Banks,7090
SNX,Synnex,"Electronic Equipment, Instruments & C...",10020
SNY,Sanofi,Pharmaceuticals,123190
SO,The Southern Company,Electric Utilities,71650
SOFI,SoFi Technologies,Credit Services,8000
SOHO,Sotherly Hotels,Equity Real Estate Investment Trusts ...,79
SOHU,Sohu.com,Interactive Media & Services,722
SOI,Solaris Oilfield Infrastructure,Energy Equipment & Services,473
SOL,ReneSola,Construction & Engineering,411
SOLO,Electrameccanica Vehicles,Automobiles,223
SON,Sonoco Products Company,Containers & Packaging,5570
SOND,Sonder Holdings,Lodging,1170
SONM,Sonim Technologies,"Technology Hardware, Storage & Periph...",11
SONN,Sonnet BioTherapeutics Holdings,Biotechnology,18
SONO,Sonos,Household Durables,3270
SONX,Sonendo,Medical Devices,104
SONY,Sony Group,Household Durables,123900
SOPA,Society Pass,Software-Application,55
SOPH,SOPHiA GENETICS,Health Information Services,821
SOS,SOS Limited,Professional Services,169
SOTK,Sono-Tek,"Electronic Equipment, Instruments & C...",74
SOVO,Sovos Brands,Packaged Foods,1180
SP,SP Plus,Commercial Services & Supplies,708
SPAQ,Spartan Acquisition III,Blank Check / SPAC,694
SPB,Spectrum Brands Holdings,Household Products,3600
SPCB,SuperCom,"Electronic Equipment, Instruments & C...",15
SPCE,Virgin Galactic Holdings,Aerospace & Defense,2310
SPCM,"Sound Point Acquisition Corp I,",Blank Check / SPAC,276
SPFI,South Plains Financial,Banks,484
SPG,Simon Property Group,Equity Real Estate Investment Trusts ...,51450
SPGI,S&P Global,Capital Markets,144420
SPGS,Simon Property Group Acquisition Holdings,Blank Check / SPAC,420
SPH,Suburban Propane Partners,Gas Utilities,937
SPI,SPI Energy Co.,Semiconductors & Semiconductor Equipment,67
SPIR,Spire Global,Specialty Business Services,293
SPK,SPK Acquisition,Blank Check / SPAC,66
SPKB,Silver Spike Acquisition II,Blank Check / SPAC,353
SPLK,Splunk,Software,20490
SPLP,Steel Partners Holdings LP,Industrial Conglomerates,891
SPNE,SeaSpine Holdings,Health Care Equipment & Supplies,493
SPNS,Sapiens International,Software,1430
SPNT,SiriusPoint,Insurance-Reinsurance,1170
SPOK,Spok Holdings,Wireless Telecommunication Services,176
SPOT,Spotify Technology,Entertainment,27750
SPPI,Spectrum Pharmaceuticals,Biotechnology,122
SPR,Spirit AeroSystems Holdings,Aerospace & Defense,4710
SPRB,Spruce Biosciences,Biotechnology,48
SPRC,SciSparc,Biotechnology,20
SPRO,Spero Therapeutics,Biotechnology,278
SPSC,SPS Commerce,Software,4520
SPT,Sprout Social,Software,3440
SPTK,SportsTek Acquisition,Blank Check / SPAC,211
SPTN,SpartanNash Company,Food & Staples Retailing,1190
SPWH,Sportsman's Warehouse Holdings,Specialty Retail,503
SPWR,SunPower,Semiconductors & Semiconductor Equipment,3020
SPXC,SPX Corporation,Machinery,2240
SQ,Block,IT Services,61790
SQFT,Presidio Property Trust,REIT-Diversified,45
SQL,SeqLL,Diagnostics & Research,17
SQM,Sociedad Quimica y Minera de Chile,Chemicals,22320
SQNS,Sequans Communications,Semiconductors & Semiconductor Equipment,131
SQSP,Squarespace,Software-Infrastructure,3160
SQZ,SQZ Biotechnologies Company,Biotechnology,134
SR,Spire,Gas Utilities,3660
SRAD,Sportradar Group AG,Software-Application,3760
SRAX,"SRAX, Inc.",Media,119
SRC,Spirit Realty Capital,Equity Real Estate Investment Trusts ...,6060
SRCE,1st Source,Banks,1190
SRCL,Stericycle,Commercial Services & Supplies,5340
SRDX,SurModics,Health Care Equipment & Supplies,615
SRE,Sempra Energy,Multi-Utilities,47950
SREV,ServiceSource International,IT Services,129
SRG,Seritage Growth Properties,Equity Real Estate Investment Trusts ...,646
SRGA,Surgalign Holdings,Medical Devices,60
SRI,Stoneridge,Auto Components,527
SRL,Scully Royalty,Capital Markets,132
SRLP,Sprague Resources LP,"Oil, Gas & Consumable Fuels",448
SRNE,Sorrento Therapeutics,Biotechnology,677
SRPT,Sarepta Therapeutics,Biotechnology,6920
SRRA,Sierra Oncology,Biotechnology,636
SRRK,Scholar Rock Holding,Biotechnology,536
SRSA,Sarissa Capital Acquisition,Blank Check / SPAC,248
SRT,Startek,IT Services,175
SRTS,Sensus Healthcare,Health Care Equipment & Supplies,165
SRZN,Surrozen,Biotechnology,106
SSAA,Science Strategic Acquisition Alpha,Blank Check / SPAC,379
SSB,South State,Banks,6430
SSBI,Summit State Bank,Banks,110
SSBK,Southern States Bancshares,Banks-Regional,203
SSD,Simpson Manufacturing Company,Building Products,5150
SSIC,Silver Spike Investment,Drug Manufacturers-Specialty & Generic,85
SSKN,STRATA Skin Sciences,Health Care Equipment & Supplies,55
SSL,Sasol,Chemicals,15550
SSNC,SS&C Technologies Holdings,Software,19400
SSNT,SilverSun Technologies,Software,17
SSP,The E.W. Scripps Company,Media,1870
SSRM,SSR Mining,Metals & Mining,4440
SSSS,SuRo Capital,Capital Markets,352
SST,System1,n/a,1180
SSTI,ShotSpotter,Software,329
SSTK,Shutterstock,Internet & Direct Marketing Retail,3270
SSU,SIGNA Sports United,Specialty Retail,2420
SSY,SunLink Health Systems,Health Care Providers & Services,9
SSYS,Stratasys,"Technology Hardware, Storage & Periph...",1440
ST,Sensata Technologies Holding,Electrical Equipment,8820
STAA,STAAR Surgical Company,Health Care Equipment & Supplies,3890
STAB,Statera Biopharma,Biotechnology,24
STAF,Staffing 360 Solutions,Professional Services,12
STAG,Stag Industrial,Equity Real Estate Investment Trusts ...,7130
STAR,iStar,Equity Real Estate Investment Trusts ...,1670
STBA,S&T Bancorp,Banks,1120
STC,Stewart Information Services,Insurance,1780
STCN,Steel Connect,IT Services,90
STE,Steris,Health Care Equipment & Supplies,24550
STEM,"Stem, Inc.",Software-Infrastructure,1260
STEP,StepStone Group,Asset Management,2050
STER,Sterling Check,Software-Infrastructure,2150
STET,ST Energy Transition I,Blank Check / SPAC,297
STG,Sunlands Technology Group,Diversified Consumer Services,81
STGW,Stagwell,Advertising Agencies,2350
STIM,Neuronetics,Health Care Equipment & Supplies,79
STKL,SunOpta,Food Products,534
STKS,The ONE Group Hospitality,"Hotels, Restaurants & Leisure",376
STLA,Stellantis,Automobiles,49260
STLD,Steel Dynamics,Metals & Mining,14800
STM,STMicroelectronics,Semiconductors & Semiconductor Equipment,34950
STN,Stantec,Professional Services,5430
STNE,StoneCo,IT Services,3160
STNG,Scorpio Tankers,"Oil, Gas & Consumable Fuels",1110
STOK,Stoke Therapeutics,Biotechnology,732
STON,StoneMor,Diversified Consumer Services,320
STOR,STORE Capital,Equity Real Estate Investment Trusts ...,8460
STRA,Strategic Education,Diversified Consumer Services,1430
STRC,Sarcos Technology & Robotics,Computer Hardware,833
STRE,Supernova Partners Acquisition Company III,Blank Check / SPAC,342
STRL,Sterling Construction Company,Construction & Engineering,855
STRM,Streamline Health Solutions,Health Care Technology,67
STRN,Stran & Company,Advertising Agencies,34
STRO,Sutro Biopharma,Biotechnology,379
STRR,Star Equity Holdings,Diagnostics & Research,18
STRS,Stratus Properties,Real Estate Management & Development,337
STRT,STRATTEC Security,Auto Components,159
STSA,Satsuma Pharmaceuticals,Pharmaceuticals,141
STT,State Street,Capital Markets,29470
STTK,Shattuck Labs,Biotechnology,195
STVN,Stevanato Group S.p.A.,Medical Instruments & Supplies,4420
STWD,Starwood Property Trust,Mortgage Real Estate Investment Trust...,7450
STX,Seagate Technology Holdings,"Technology Hardware, Storage & Periph...",22590
STXB,Spirit of Texas Bancshares,Banks,481
STXS,Stereotaxis,Health Care Equipment & Supplies,357
STZ,Constellation Brands,Beverages,41240
SU,Suncor Energy,"Oil, Gas & Consumable Fuels",45050
SUAC,ShoulderUp Technology Acquisition,Blank Check / SPAC,412
SUI,Sun Communities,Equity Real Estate Investment Trusts ...,21530
SUM,Summit Materials,Construction Materials,3460
SUMO,Sumo Logic,Software,1290
SUMR,Summer Infant,Leisure Products,18
SUN,Sunoco LP,"Oil, Gas & Consumable Fuels",3570
SUNL,Sunlight Financial Holdings,Credit Services,339
SUNS,SLR Senior Investment,Capital Markets,222
SUNW,Sunworks,Electrical Equipment,65
SUP,Superior Industries International,Auto Components,116
SUPN,Supernus Pharmaceuticals,Pharmaceuticals,1610
SUPV,Grupo Supervielle,Banks,174
SURF,Surface Oncology,Biotechnology,152
SURG,SurgePays,Wireless Telecommunication Services,36
SUZ,Suzano,Paper & Forest Products,15220
SV,Spring Valley Acquisition,Blank Check / SPAC,288
SVC,Service Properties Trust,Equity Real Estate Investment Trusts ...,1270
SVFA,SVF Investment,Shell Companies,739
SVFB,SVF Investment 2,Blank Check / SPAC,288
SVFC,SVF Investment 3,Shell Companies,406
SVFD,Save Foods,Agricultural Inputs,14
SVM,Silvercorp Metals,Metals & Mining,705
SVNA,7 Acquisition,Blank Check / SPAC,248
SVRA,Savara,Biotechnology,126
SVT,Servotronics,Electrical Equipment,36
SVVC,Firsthand Technology Value Fund,Securities and Commodity Exchanges,23
SWAG,"Software Acquisition Group, Inc. III",Blank Check / SPAC,285
SWAV,ShockWave Medical,Health Care Equipment & Supplies,6280
SWBI,Smith & Wesson Brands,Leisure Products,764
SWCH,Switch,IT Services,6630
SWET,Athlon Acquisition,Blank Check / SPAC,337
SWI,SolarWinds,Software,1980
SWIM,Latham Group,Building Products & Equipment,1980
SWIR,Sierra Wireless,Communications Equipment,695
SWK,Stanley Black & Decker,Machinery,26410
SWKH,SWK Holdings,Diversified Financial Services,239
SWKS,Skyworks Solutions,Semiconductors & Semiconductor Equipment,22290
SWM,Schweitzer-Mauduit International,Paper & Forest Products,970
SWN,Southwestern Energy Company,"Oil, Gas & Consumable Fuels",6000
SWSS,Springwater Special Situations,Blank Check / SPAC,221
SWTX,Springworks Therapeutics,Biotechnology,2520
SWX,Southwest Gas Holdings,Gas Utilities,4500
SXC,SunCoke Energy,Metals & Mining,809
SXI,Standex International,Machinery,1310
SXT,Sensient Technologies,Chemicals,3330
SXTC,China SXT Pharmaceuticals,Personal Products,6
SY,So-Young International,Interactive Media & Services,219
SYBT,Stock Yards Bancorp,Banks,1390
SYBX,Synlogic,Biotechnology,146
SYF,Synchrony Financial,Consumer Finance,19870
SYK,Stryker,Health Care Equipment & Supplies,101610
SYN,Synthetic Biologics,Biotechnology,33
SYNA,Synaptics,Semiconductors & Semiconductor Equipment,8890
SYNH,Syneos Health,Life Sciences Tools & Services,8270
SYNL,Synalloy,Metals & Mining,172
SYPR,Sypris Solutions,Auto Components,57
SYRS,Syros Pharmaceuticals,Biotechnology,78
SYTA,Siyata Mobile,Communications Equipment,16
SYY,Sysco,Food & Staples Retailing,43110
SZZL,Sizzle Acquisition,Blank Check / SPAC,217
T,"AT&T, Inc.",Diversified Telecommunication Services,170500
TA,TravelCenters of America,Specialty Retail,584
TAC,TransAlta,Independent Power and Renewable Elect...,2670
TACA,Trepont Acquisition I,Blank Check / SPAC,288
TACO,Del Taco Restaurants,"Hotels, Restaurants & Leisure",456
TACT,TransAct Technologies,"Technology Hardware, Storage & Periph...",86
TAIT,Taitron Components,"Electronic Equipment, Instruments & C...",22
TAK,Takeda Pharmaceutical Company,Pharmaceuticals,47160
TAL,TAL Education Group,Diversified Consumer Services,1530
TALK,Talkspace,Medical Care Facilities,229
TALO,Talos Energy,"Oil, Gas & Consumable Fuels",1480
TALS,Talaris Therapeutics,Biotechnology,298
TANH,Tantech Holdings,Chemicals,12
TAOP,Taoping,IT Services,30
TAP,Molson Coors Beverage Company,Beverages,11060
TARA,Protara Therapeutics,Biotechnology,52
TARO,Taro Pharmaceutical Industries,Pharmaceuticals,1790
TARS,Tarsus Pharmaceuticals,Biotechnology,404
TASK,TaskUs,Information Technology Services,2990
TAST,Carrols Restaurant Group,"Hotels, Restaurants & Leisure",120
TATT,TAT Technologies,Aerospace & Defense,56
TAYD,Taylor Devices,Machinery,35
TBBK,The Bancorp,Banks,1590
TBCP,Thunder Bridge Capital Partners III,Blank Check / SPAC,514
TBI,TrueBlue,Professional Services,923
TBK,Triumph Bancorp,Banks,2390
TBLA,Taboola.com,Internet Content & Information,1390
TBLD,Thornburg Income Builder Opportunities Trust,n/a,555
TBLT,Toughbuilt Industries,"Textiles, Apparel & Luxury Goods",22
TBNK,Territorial Bancorp,Thrifts & Mortgage Finance,234
TBPH,Theravance Biopharma,Pharmaceuticals,718
TBSA,TB SA Acquisition,Blank Check / SPAC,244
TC,TuanChe,Internet Content & Information,49
TCAC,Tuatara Capital Acquisition,Blank Check / SPAC,247
TCBC,TC Bancshares,Banks-Regional,67
TCBI,Texas Capital Bancshares,Banks,3200
TCBK,TriCo Bancshares,Banks,1260
TCBP,TC BioPharm (Holdings),Biotechnology,31
TCBS,Texas Community Bancshares,Banks-Regional,53
TCBX,Third Coast Bancshares,Banks-Regional,301
TCDA,Tricida,Pharmaceuticals,456
TCFC,The Community Financial Corporation,Banks,232
TCI,Transcontinental Realty Investors,Real Estate Management & Development,341
TCMD,Tactile Systems Technology,Health Care Equipment & Supplies,411
TCN,Tricon Residential,Real Estate Services,0
TCOA,Trajectory Alpha Acquisition,Blank Check / SPAC,211
TCOM,Trip.com Group,Internet & Direct Marketing Retail,15940
TCON,TRACON Pharmaceuticals,Biotechnology,46
TCPC,Blackrock TCP Capital,Capital Markets,813
TCRR,TCR2 Therapeutics,Biotechnology,96
TCRT,Alaunos Therapeutics,Biotechnology,187
TCRX,TScan Therapeutics,Biotechnology,122
TCS,The Container Store Group,Specialty Retail,423
TCVA,TCV Acquisition,Blank Check / SPAC,497
TCX,Tucows,IT Services,699
TD,The Toronto-Dominion Bank,Banks,145450
TDC,Teradata,Software,5080
TDCX,"TDCX, Inc.",Specialty Business Services,1920
TDG,TransDigm Group,Aerospace & Defense,36240
TDOC,Teladoc Health,Health Care Technology,11220
TDS,Telephone & Data Systems,Wireless Telecommunication Services,2040
TDUP,ThredUp,Internet Retail,710
TDW,Tidewater,Energy Equipment & Services,681
TDY,Teledyne Technologies,Aerospace & Defense,21240
